period,GPR,gpr_threats,gpr_acts,total_articles,gpr_article_proportion,cat_1,cat_2,cat_3,cat_4,cat_5,cat_6,cat_7,cat_8,log_GPR,normalized_gpr,product,price,log_price,normalized_price
1992-08-01,81.65,87.56,70.16,25808.0,2.45,0.26,0.16,1.11,0.23,0.07,0.36,0.57,0.23,4.402441819416474,0.2865000012587434,WTI Crude Oil,21.34,3.060583245873607,0.2970929620902891
1992-08-01,81.65,87.56,70.16,25808.0,2.45,0.26,0.16,1.11,0.23,0.07,0.36,0.57,0.23,4.402441819416474,0.2865000012587434,UK Brent Crude Oil,19.74,2.9826470340053355,0.267261179094471
1992-09-01,74.61,92.69,45.74,26052.0,2.24,0.38,0.46,0.67,0.52,0.04,0.38,0.24,0.19,4.312274546483423,0.2514770066498206,UK Brent Crude Oil,20.27,3.0091419604639085,0.2774026894098329
1992-09-01,74.61,92.69,45.74,26052.0,2.24,0.38,0.46,0.67,0.52,0.04,0.38,0.24,0.19,4.312274546483423,0.2514770066498206,WTI Crude Oil,21.88,3.0855729775537806,0.30665832631233636
1992-10-01,68.18,71.34,58.99,27872.0,2.05,0.31,0.14,0.67,0.39,0.04,0.36,0.4,0.19,4.222151266709757,0.21647109997240344,UK Brent Crude Oil,20.26,3.0086484988205373,0.2772138062153727
1992-10-01,68.18,71.34,58.99,27872.0,2.05,0.31,0.14,0.67,0.39,0.04,0.36,0.4,0.19,4.222151266709757,0.21647109997240344,WTI Crude Oil,21.69,3.076851324838783,0.30331992372743194
1992-11-01,91.01,109.62,68.56,26120.0,2.73,0.42,0.11,1.41,0.5,0.14,0.41,0.49,0.36,4.510969390589264,0.32865454820757206,UK Brent Crude Oil,19.21,2.955430976780465,0.25684364026789336
1992-11-01,91.01,109.62,68.56,26120.0,2.73,0.42,0.11,1.41,0.5,0.14,0.41,0.49,0.36,4.510969390589264,0.32865454820757206,WTI Crude Oil,20.34,3.012589390620414,0.278722268407282
1992-12-01,83.42,97.29,60.89,24819.0,2.5,0.4,0.2,1.06,0.34,0.15,0.4,0.35,0.38,4.423888088768799,0.2948302141117561,WTI Crude Oil,19.41,2.9657883971809187,0.2608081685709245
1992-12-01,83.42,97.29,60.89,24819.0,2.5,0.4,0.2,1.06,0.34,0.15,0.4,0.35,0.38,4.423888088768799,0.2948302141117561,UK Brent Crude Oil,18.14,2.8981194446869907,0.23490640278116315
1993-01-01,128.92,144.89,114.83,27827.0,3.87,0.29,0.23,1.75,0.56,0.08,0.55,0.95,0.31,4.859192056947237,0.4639120553921959,UK Brent Crude Oil,17.39,2.855895328366192,0.2187442023729463
1993-01-01,128.92,144.89,114.83,27827.0,3.87,0.29,0.23,1.75,0.56,0.08,0.55,0.95,0.31,4.859192056947237,0.4639120553921959,WTI Crude Oil,19.03,2.946016681308058,0.25324011357780934
1993-02-01,90.47,105.26,64.64,26571.0,2.71,0.24,0.15,1.31,0.33,0.09,0.36,0.47,0.35,4.50501830403765,0.32634301248696557,UK Brent Crude Oil,18.47,2.9161477942111484,0.24180714632367017
1993-02-01,90.47,105.26,64.64,26571.0,2.71,0.24,0.15,1.31,0.33,0.09,0.36,0.47,0.35,4.50501830403765,0.32634301248696557,WTI Crude Oil,20.09,3.000222178826843,0.2739884486636087
1993-03-01,94.24,99.91,80.29,29434.0,2.83,0.31,0.1,1.16,0.59,0.12,0.3,0.32,0.61,4.545844719903276,0.3422009096624202,UK Brent Crude Oil,18.79,2.933324813425374,0.2483820246431332
1993-03-01,94.24,99.91,80.29,29434.0,2.83,0.31,0.1,1.16,0.59,0.12,0.3,0.32,0.61,4.545844719903276,0.3422009096624202,WTI Crude Oil,20.32,3.011605622710281,0.2783457098075012
1993-04-01,112.72,144.04,72.71,28838.0,3.38,0.3,0.28,1.91,0.47,0.17,0.41,0.47,0.37,4.724906867590425,0.4117526708403989,WTI Crude Oil,20.25,3.0081547935525483,0.27702482976828247
1993-04-01,112.72,144.04,72.71,28838.0,3.38,0.3,0.28,1.91,0.47,0.17,0.41,0.47,0.37,4.724906867590425,0.4117526708403989,UK Brent Crude Oil,18.67,2.9269179575536315,0.24592966097970095
1993-05-01,110.73,137.39,77.88,29146.0,3.32,0.36,0.53,1.68,0.38,0.09,0.38,0.4,0.39,4.707094805710017,0.4048340658197664,UK Brent Crude Oil,18.51,2.9183111265854063,0.24263520891985804
1993-05-01,110.73,137.39,77.88,29146.0,3.32,0.36,0.53,1.68,0.38,0.09,0.38,0.4,0.39,4.707094805710017,0.4048340658197664,WTI Crude Oil,19.95,2.9932291433358724,0.27131171198052106
1993-06-01,104.2,125.46,73.33,28958.0,3.13,0.27,0.09,1.6,0.47,0.09,0.25,0.54,0.34,4.646312129319266,0.3812247086960373,WTI Crude Oil,19.09,2.949164637737656,0.2544450624820079
1993-06-01,104.2,125.46,73.33,28958.0,3.13,0.27,0.09,1.6,0.47,0.09,0.25,0.54,0.34,4.646312129319266,0.3812247086960373,UK Brent Crude Oil,17.65,2.8707357833793057,0.22442470984049806
1993-07-01,123.31,131.76,107.08,28037.0,3.7,0.36,0.06,1.63,0.75,0.15,0.36,0.77,0.65,4.814701509882439,0.4466309273363942,UK Brent Crude Oil,16.78,2.8201877010390604,0.20507633009402443
1993-07-01,123.31,131.76,107.08,28037.0,3.7,0.36,0.06,1.63,0.75,0.15,0.36,0.77,0.65,4.814701509882439,0.4466309273363942,WTI Crude Oil,17.89,2.884241897520628,0.22959446926967944
1993-08-01,97.24,97.09,94.74,26983.0,2.92,0.2,0.24,1.04,0.22,0.16,0.34,0.6,0.32,4.577182149447922,0.35437307136031865,WTI Crude Oil,18.01,2.8909271591878647,0.23215339881663194
1993-08-01,97.24,97.09,94.74,26983.0,2.92,0.2,0.24,1.04,0.22,0.16,0.34,0.6,0.32,4.577182149447922,0.35437307136031865,UK Brent Crude Oil,16.7,2.8154087194227095,0.203247070766397
1993-09-01,89.16,97.46,76.93,28642.0,2.67,0.34,0.18,1.08,0.47,0.11,0.37,0.63,0.29,4.490432508517668,0.3206775618057359,UK Brent Crude Oil,16.01,2.7732135270086236,0.18709594161360515
1993-09-01,89.16,97.46,76.93,28642.0,2.67,0.34,0.18,1.08,0.47,0.11,0.37,0.63,0.29,4.490432508517668,0.3206775618057359,WTI Crude Oil,17.5,2.8622008809294686,0.22115778998808897
1993-10-01,106.17,130.31,65.22,31027.0,3.18,0.32,0.2,1.67,0.51,0.07,0.36,0.49,0.16,4.665041583025482,0.38849964931299374,WTI Crude Oil,18.15,2.8986705607108596,0.2351173544458061
1993-10-01,106.17,130.31,65.22,31027.0,3.18,0.32,0.2,1.67,0.51,0.07,0.36,0.49,0.16,4.665041583025482,0.38849964931299374,UK Brent Crude Oil,16.61,2.8100049236252036,0.2011786501988516
1993-11-01,83.48,105.13,51.36,29554.0,2.5,0.19,0.07,1.36,0.74,0.1,0.14,0.37,0.19,4.4246070822090005,0.29510948731766434,WTI Crude Oil,16.61,2.8100049236252036,0.2011786501988516
1993-11-01,83.48,105.13,51.36,29554.0,2.5,0.19,0.07,1.36,0.74,0.1,0.14,0.37,0.19,4.4246070822090005,0.29510948731766434,UK Brent Crude Oil,15.2,2.7212954278522306,0.16722315808382962
1993-12-01,79.55,97.07,50.13,28415.0,2.39,0.16,0.12,0.98,0.81,0.1,0.31,0.23,0.17,4.376385754783795,0.2763792403498755,UK Brent Crude Oil,13.73,2.6195832197798796,0.12829059456164563
1993-12-01,79.55,97.07,50.13,28415.0,2.39,0.16,0.12,0.98,0.81,0.1,0.31,0.23,0.17,4.376385754783795,0.2763792403498755,WTI Crude Oil,14.52,2.67552700939665,0.14970429881804426
1994-01-01,83.49,93.09,65.27,29271.0,2.5,0.28,0.08,0.95,0.67,0.05,0.52,0.33,0.16,4.424726864205909,0.2951560133364239,UK Brent Crude Oil,14.29,2.659559991941776,0.1435925750328374
1994-01-01,83.49,93.09,65.27,29271.0,2.5,0.28,0.08,0.95,0.67,0.05,0.52,0.33,0.16,4.424726864205909,0.2951560133364239,WTI Crude Oil,15.03,2.710048203764883,0.1629180380345489
1994-02-01,117.24,148.15,76.49,27328.0,3.52,0.44,0.1,2.33,0.67,0.06,0.62,0.46,0.27,4.764223115842691,0.4270239849856609,WTI Crude Oil,14.78,2.6932749155200555,0.15649769653922774
1994-02-01,117.24,148.15,76.49,27328.0,3.52,0.44,0.1,2.33,0.67,0.06,0.62,0.46,0.27,4.764223115842691,0.4270239849856609,UK Brent Crude Oil,13.8,2.624668592163159,0.130237131630285
1994-03-01,93.47,98.56,79.42,30175.0,2.8,0.37,0.12,1.17,0.69,0.04,0.63,0.28,0.36,4.537640529194492,0.339014217666338,UK Brent Crude Oil,13.82,2.626116818339524,0.13079147175006392
1994-03-01,93.47,98.56,79.42,30175.0,2.8,0.37,0.12,1.17,0.69,0.04,0.63,0.28,0.36,4.537640529194492,0.339014217666338,WTI Crude Oil,14.68,2.6864860231863696,0.1538991000970142
1994-04-01,95.36,116.45,68.71,28775.0,2.86,0.33,0.08,1.7,0.5,0.06,0.4,0.48,0.16,4.55765920331704,0.34678992045810747,UK Brent Crude Oil,15.23,2.7232671669070703,0.1679778841629952
1994-04-01,95.36,116.45,68.71,28775.0,2.86,0.33,0.08,1.7,0.5,0.06,0.4,0.48,0.16,4.55765920331704,0.34678992045810747,WTI Crude Oil,16.42,2.7985001040242823,0.19677492985482442
1994-05-01,104.47,122.98,73.91,29904.0,3.13,0.3,0.06,2.05,0.6,0.03,0.57,0.58,0.2,4.648899948849417,0.3822298759424796,UK Brent Crude Oil,16.19,2.784393767689544,0.19137542230478843
1994-05-01,104.47,122.98,73.91,29904.0,3.13,0.3,0.06,2.05,0.6,0.03,0.57,0.58,0.2,4.648899948849417,0.3822298759424796,WTI Crude Oil,17.89,2.884241897520628,0.22959446926967944
1994-06-01,120.35,148.3,79.95,29392.0,3.61,0.36,0.18,1.97,1.13,0.06,0.55,0.57,0.27,4.790404164229081,0.437193292392499,WTI Crude Oil,19.06,2.947591898226056,0.2538430621705441
1994-06-01,120.35,148.3,79.95,29392.0,3.61,0.36,0.18,1.97,1.13,0.06,0.55,0.57,0.27,4.790404164229081,0.437193292392499,UK Brent Crude Oil,16.76,2.818995095053937,0.20461983417133509
1994-07-01,99.64,115.4,75.47,28843.0,2.99,0.28,0.27,1.75,0.42,0.06,0.4,0.56,0.42,4.60156369039398,0.3638434096475267,WTI Crude Oil,19.66,2.9785861147190205,0.26570677376723184
1994-07-01,99.64,115.4,75.47,28843.0,2.99,0.28,0.27,1.75,0.42,0.06,0.4,0.56,0.42,4.60156369039398,0.3638434096475267,UK Brent Crude Oil,17.6,2.8678989020441064,0.22333883170570248
1994-08-01,98.23,122.92,66.64,28070.0,2.95,0.2,0.41,1.36,0.56,0.11,0.33,0.28,0.26,4.5873116676867784,0.3583076038257051,UK Brent Crude Oil,16.89,2.826721730819709,0.20757737234167659
1994-08-01,98.23,122.92,66.64,28070.0,2.95,0.2,0.41,1.36,0.56,0.11,0.33,0.28,0.26,4.5873116676867784,0.3583076038257051,WTI Crude Oil,18.38,2.911263116927541,0.2399374296767349
1994-09-01,98.9,131.32,51.34,29565.0,2.97,0.19,0.15,1.79,0.48,0.03,0.24,0.31,0.12,4.594109238628667,0.36094793310158646,UK Brent Crude Oil,15.9,2.766319109226186,0.18445695300692494
1994-09-01,98.9,131.32,51.34,29565.0,2.97,0.19,0.15,1.79,0.48,0.03,0.24,0.31,0.12,4.594109238628667,0.36094793310158646,WTI Crude Oil,17.45,2.859339648648436,0.22006259099827077
1994-10-01,94.85,118.9,64.51,30650.0,2.85,0.23,0.14,1.85,0.46,0.05,0.34,0.34,0.33,4.552296696381023,0.34470700228390616,UK Brent Crude Oil,16.49,2.8027541365715076,0.19840325348980517
1994-10-01,94.85,118.9,64.51,30650.0,2.85,0.23,0.14,1.85,0.46,0.05,0.34,0.34,0.33,4.552296696381023,0.34470700228390616,WTI Crude Oil,17.72,2.8746939451769347,0.2259397825002879
1994-11-01,86.53,100.79,70.69,28628.0,2.6,0.36,0.14,1.22,0.33,0.08,0.37,0.58,0.24,4.460491174618648,0.30904767502288993,WTI Crude Oil,18.07,2.8942531046041373,0.23342647688311383
1994-11-01,86.53,100.79,70.69,28628.0,2.6,0.36,0.14,1.22,0.33,0.08,0.37,0.58,0.24,4.460491174618648,0.30904767502288993,UK Brent Crude Oil,17.19,2.844327819394758,0.214316486306617
1994-12-01,96.05,107.74,81.62,28221.0,2.88,0.47,0.13,1.18,0.65,0.09,0.46,0.49,0.42,4.564868889214566,0.34959032444180743,UK Brent Crude Oil,15.93,2.768204123921957,0.18517848344829682
1994-12-01,96.05,107.74,81.62,28221.0,2.88,0.47,0.13,1.18,0.65,0.09,0.46,0.49,0.42,4.564868889214566,0.34959032444180743,WTI Crude Oil,17.16,2.8425810940598164,0.21364788913084778
1995-01-01,80.15,84.9,70.48,27203.0,2.4,0.17,0.17,0.89,0.5,0.08,0.36,0.42,0.25,4.383899879055562,0.27929789503799346,UK Brent Crude Oil,16.55,2.806386101823072,0.1997934673151339
1995-01-01,80.15,84.9,70.48,27203.0,2.4,0.17,0.17,0.89,0.5,0.08,0.36,0.42,0.25,4.383899879055562,0.27929789503799346,WTI Crude Oil,18.04,2.8925915146344776,0.23279046712314888
1995-02-01,76.88,72.59,77.15,25024.0,2.31,0.18,0.19,0.65,0.51,0.1,0.46,0.72,0.23,4.342245764662037,0.2631185011582752,UK Brent Crude Oil,17.11,2.839663087904102,0.2125309587036304
1995-02-01,76.88,72.59,77.15,25024.0,2.31,0.18,0.19,0.65,0.51,0.1,0.46,0.72,0.23,4.342245764662037,0.2631185011582752,WTI Crude Oil,18.57,2.9215473753646144,0.24387395364438988
1995-03-01,82.24,79.16,79.88,28336.0,2.47,0.26,0.06,1.02,0.44,0.04,0.26,0.46,0.52,4.409641801706855,0.28929663614341605,WTI Crude Oil,18.54,2.919930560137709,0.24325508239266805
1995-03-01,82.24,79.16,79.88,28336.0,2.47,0.26,0.06,1.02,0.44,0.04,0.26,0.46,0.52,4.409641801706855,0.28929663614341605,UK Brent Crude Oil,17.01,2.8338014064077703,0.21028727240945014
1995-04-01,99.19,93.92,99.15,27125.0,2.98,0.14,0.09,0.91,0.73,0.22,0.27,0.54,1.07,4.597037202757902,0.3620852201523935,WTI Crude Oil,19.9,2.990719731730447,0.27035118001898856
1995-04-01,99.19,93.92,99.15,27125.0,2.98,0.14,0.09,0.91,0.73,0.22,0.27,0.54,1.07,4.597037202757902,0.3620852201523935,UK Brent Crude Oil,18.65,2.9258461460898246,0.24551940179165166
1995-05-01,87.84,96.41,79.35,27517.0,2.63,0.16,0.12,0.86,0.65,0.23,0.27,0.53,0.56,4.47551697776122,0.3148840345504515,UK Brent Crude Oil,18.35,2.9096295745005794,0.23931215572477602
1995-05-01,87.84,96.41,79.35,27517.0,2.63,0.16,0.12,0.86,0.65,0.23,0.27,0.53,0.56,4.47551697776122,0.3148840345504515,WTI Crude Oil,19.74,2.9826470340053355,0.267261179094471
1995-06-01,104.61,121.58,85.12,27059.0,3.14,0.22,0.06,1.39,0.45,0.52,0.43,0.47,0.57,4.650239149355669,0.3827500515071278,UK Brent Crude Oil,17.31,2.851284369188118,0.21697925729407375
1995-06-01,104.61,121.58,85.12,27059.0,3.14,0.22,0.06,1.39,0.45,0.52,0.43,0.47,0.57,4.650239149355669,0.3827500515071278,WTI Crude Oil,18.45,2.915064370486536,0.24139244228981516
1995-07-01,107.65,115.32,100.2,25645.0,3.23,0.29,0.08,1.57,0.25,0.19,0.37,0.7,0.6,4.678885223810372,0.3938768304210115,WTI Crude Oil,17.33,2.8524391037275145,0.21742125709585108
1995-07-01,107.65,115.32,100.2,25645.0,3.23,0.29,0.08,1.57,0.25,0.19,0.37,0.7,0.6,4.678885223810372,0.3938768304210115,UK Brent Crude Oil,15.85,2.7631695003232895,0.1832513715825709
1995-08-01,106.93,118.5,100.77,25566.0,3.21,0.29,0.1,1.49,0.47,0.18,0.48,0.88,0.49,4.672174414768565,0.39127020141641444,UK Brent Crude Oil,16.1,2.7788192719904172,0.18924166263106257
1995-08-01,106.93,118.5,100.77,25566.0,3.21,0.29,0.1,1.49,0.47,0.18,0.48,0.88,0.49,4.672174414768565,0.39127020141641444,WTI Crude Oil,18.02,2.8914822521801917,0.23236587275259368
1995-09-01,71.21,72.98,68.82,26408.0,2.14,0.12,0.06,0.76,0.32,0.1,0.42,0.44,0.26,4.2656332579940335,0.23336048230367556,UK Brent Crude Oil,16.7,2.8154087194227095,0.203247070766397
1995-09-01,71.21,72.98,68.82,26408.0,2.14,0.12,0.06,0.76,0.32,0.1,0.42,0.44,0.26,4.2656332579940335,0.23336048230367556,WTI Crude Oil,18.23,2.9030685886905716,0.23680079546962773
1995-10-01,67.74,64.28,69.13,31105.0,2.03,0.29,0.09,0.48,0.3,0.09,0.31,0.34,0.36,4.215676847389625,0.21395629004670866,WTI Crude Oil,17.43,2.8581928595319295,0.21962363248020197
1995-10-01,67.74,64.28,69.13,31105.0,2.03,0.29,0.09,0.48,0.3,0.09,0.31,0.34,0.36,4.215676847389625,0.21395629004670866,UK Brent Crude Oil,16.11,2.779440197188883,0.18947933527813168
1995-11-01,76.33,78.81,69.87,26774.0,2.29,0.23,0.09,0.9,0.15,0.1,0.38,0.4,0.32,4.335066045810379,0.26032973704846446,WTI Crude Oil,17.99,2.8898160479624417,0.23172809678864706
1995-11-01,76.33,78.81,69.87,26774.0,2.29,0.23,0.09,0.9,0.15,0.1,0.38,0.4,0.32,4.335066045810379,0.26032973704846446,UK Brent Crude Oil,16.86,2.8249439525737094,0.20689688898768732
1995-12-01,65.67,68.98,55.36,25130.0,1.97,0.19,0.07,0.69,0.36,0.16,0.43,0.36,0.35,4.184642200202881,0.20190173581927617,WTI Crude Oil,19.03,2.946016681308058,0.25324011357780934
1995-12-01,65.67,68.98,55.36,25130.0,1.97,0.19,0.07,0.69,0.36,0.16,0.43,0.36,0.35,4.184642200202881,0.20190173581927617,UK Brent Crude Oil,17.93,2.8864752876170416,0.23044934798528646
1996-01-01,75.63,73.66,79.68,26316.0,2.27,0.2,0.07,0.4,0.32,0.4,0.45,0.56,0.5,4.325853029867938,0.25675119466620105,UK Brent Crude Oil,17.85,2.8820035082256483,0.2287376770019098
1996-01-01,75.63,73.66,79.68,26316.0,2.27,0.2,0.07,0.4,0.32,0.4,0.45,0.56,0.5,4.325853029867938,0.25675119466620105,WTI Crude Oil,18.86,2.937043277205311,0.24980534766463686
1996-02-01,80.42,85.98,69.16,25123.0,2.41,0.25,0.13,1.0,0.47,0.13,0.33,0.32,0.37,4.387262901469128,0.2806041685009543,WTI Crude Oil,19.09,2.949164637737656,0.2544450624820079
1996-02-01,80.42,85.98,69.16,25123.0,2.41,0.25,0.13,1.0,0.47,0.13,0.33,0.32,0.37,4.387262901469128,0.2806041685009543,UK Brent Crude Oil,18.0,2.8903717578961645,0.2319408068723686
1996-03-01,82.15,77.89,84.09,27233.0,2.46,0.13,0.12,0.9,0.28,0.21,0.28,0.36,0.6,4.408546844483277,0.2888713301572092,UK Brent Crude Oil,19.85,2.9882040071331994,0.2693882316223027
1996-03-01,82.15,77.89,84.09,27233.0,2.46,0.13,0.12,0.9,0.28,0.21,0.28,0.36,0.6,4.408546844483277,0.2888713301572092,WTI Crude Oil,21.33,3.0601145324832593,0.2969135518288343
1996-04-01,84.83,71.23,98.65,25036.0,2.54,0.19,0.07,0.69,0.36,0.11,0.39,0.45,0.6,4.440649253819643,0.3013406271931281,UK Brent Crude Oil,20.9,3.039749158970765,0.28911826144083885
1996-04-01,84.83,71.23,98.65,25036.0,2.54,0.19,0.07,0.69,0.36,0.11,0.39,0.45,0.6,4.440649253819643,0.3013406271931281,WTI Crude Oil,23.5,3.1570004211501135,0.3339987364533033
1996-05-01,65.53,59.19,68.71,27321.0,1.97,0.2,0.05,0.57,0.29,0.1,0.47,0.24,0.4,4.182508053051405,0.20107278511743693,UK Brent Crude Oil,19.15,2.952302715626655,0.25564623015958005
1996-05-01,65.53,59.19,68.71,27321.0,1.97,0.2,0.05,0.57,0.29,0.1,0.47,0.24,0.4,4.182508053051405,0.20107278511743693,WTI Crude Oil,21.17,3.0525850851467737,0.2940314918257111
1996-06-01,69.09,72.53,61.67,28713.0,2.07,0.16,0.04,0.62,0.4,0.15,0.29,0.19,0.46,4.2354100025007035,0.22162109083962478,UK Brent Crude Oil,18.46,2.9156062290747062,0.2415998504692636
1996-06-01,69.09,72.53,61.67,28713.0,2.07,0.16,0.04,0.62,0.4,0.15,0.29,0.19,0.46,4.2354100025007035,0.22162109083962478,WTI Crude Oil,20.42,3.01651481273652,0.2802248092407085
1996-07-01,80.64,74.91,85.27,29353.0,2.42,0.12,0.05,0.75,0.24,0.26,0.23,0.36,0.74,4.3899948043230586,0.2816653009474947,UK Brent Crude Oil,19.57,2.9739977814079848,0.2639504892318909
1996-07-01,80.64,74.91,85.27,29353.0,2.42,0.12,0.05,0.75,0.24,0.26,0.23,0.36,0.74,4.3899948043230586,0.2816653009474947,WTI Crude Oil,21.3,3.0587070727153796,0.296374815940032
1996-08-01,81.69,81.73,85.69,28121.0,2.45,0.24,0.05,0.93,0.26,0.25,0.38,0.53,0.51,4.4029315953537775,0.28669024123666204,UK Brent Crude Oil,20.51,3.0209125720842893,0.28190814743980175
1996-08-01,81.69,81.73,85.69,28121.0,2.45,0.24,0.05,0.93,0.26,0.25,0.38,0.53,0.51,4.4029315953537775,0.28669024123666204,WTI Crude Oil,21.9,3.086486636822455,0.30700804930222564
1996-09-01,88.2,87.05,92.84,27104.0,2.65,0.22,0.06,0.95,0.25,0.27,0.54,0.66,0.55,4.4796069630127455,0.31647267671245966,WTI Crude Oil,23.97,3.176803048446293,0.341578623467124
1996-09-01,88.2,87.05,92.84,27104.0,2.65,0.22,0.06,0.95,0.25,0.27,0.54,0.66,0.55,4.4796069630127455,0.31647267671245966,UK Brent Crude Oil,22.63,3.119276459645446,0.3195590683404631
1996-10-01,55.59,56.88,49.54,30769.0,1.67,0.16,0.08,0.45,0.24,0.06,0.2,0.37,0.23,4.018003328965378,0.13717545432996628,UK Brent Crude Oil,24.16,3.184698373066614,0.34460073097156696
1996-10-01,55.59,56.88,49.54,30769.0,1.67,0.16,0.08,0.45,0.24,0.06,0.2,0.37,0.23,4.018003328965378,0.13717545432996628,WTI Crude Oil,24.88,3.2140642678709788,0.3558411669676418
1996-11-01,57.34,58.06,51.04,29477.0,1.72,0.19,0.03,0.46,0.26,0.12,0.26,0.41,0.28,4.048998460455224,0.14921465977291856,UK Brent Crude Oil,22.76,3.1250046092581303,0.3217516423970776
1996-11-01,57.34,58.06,51.04,29477.0,1.72,0.19,0.03,0.46,0.26,0.12,0.26,0.41,0.28,4.048998460455224,0.14921465977291856,WTI Crude Oil,23.71,3.165896900077314,0.33740405757965847
1996-12-01,74.98,80.18,66.18,26456.0,2.25,0.17,0.03,0.49,0.31,0.44,0.3,0.39,0.46,4.317221411307766,0.25339848008955357,UK Brent Crude Oil,23.78,3.1688448912626357,0.3385324654302061
1996-12-01,74.98,80.18,66.18,26456.0,2.25,0.17,0.03,0.49,0.31,0.44,0.3,0.39,0.46,4.317221411307766,0.25339848008955357,WTI Crude Oil,25.23,3.2280337626529665,0.36118829543215886
1997-01-01,54.06,53.26,55.23,26518.0,1.62,0.13,0.04,0.27,0.22,0.35,0.2,0.36,0.34,3.9900945408483017,0.12633505399434025,UK Brent Crude Oil,23.54,3.1587011018321305,0.3346497090350457
1997-01-01,54.06,53.26,55.23,26518.0,1.62,0.13,0.04,0.27,0.22,0.35,0.2,0.36,0.34,3.9900945408483017,0.12633505399434025,WTI Crude Oil,25.13,3.2240623515555007,0.3596681513142098
1997-02-01,50.56,54.5,43.51,27234.0,1.52,0.16,0.03,0.36,0.22,0.2,0.19,0.3,0.25,3.923160749838602,0.1003364657545909,UK Brent Crude Oil,20.85,3.0373539482448106,0.28820144235388223
1997-02-01,50.56,54.5,43.51,27234.0,1.52,0.16,0.03,0.36,0.22,0.2,0.19,0.3,0.25,3.923160749838602,0.1003364657545909,WTI Crude Oil,22.18,3.099190981922221,0.31187091416356605
1997-03-01,58.48,56.37,59.91,30558.0,1.75,0.18,0.12,0.39,0.28,0.16,0.18,0.36,0.32,4.068684815441523,0.15686128234590502,UK Brent Crude Oil,19.13,2.9512577834521614,0.25524625960510244
1997-03-01,58.48,56.37,59.91,30558.0,1.75,0.18,0.12,0.39,0.28,0.16,0.18,0.36,0.32,4.068684815441523,0.15686128234590502,WTI Crude Oil,20.97,3.0430928449138284,0.2903981300804416
1997-04-01,62.84,62.38,61.28,29656.0,1.88,0.14,0.08,0.58,0.16,0.19,0.21,0.34,0.36,4.14059181338742,0.18479157589346396,WTI Crude Oil,19.7,2.9806186357439426,0.2664847654696307
1997-04-01,62.84,62.38,61.28,29656.0,1.88,0.14,0.08,0.58,0.16,0.19,0.21,0.34,0.36,4.14059181338742,0.18479157589346396,UK Brent Crude Oil,17.56,2.8656235882069705,0.22246790576499156
1997-05-01,53.58,53.54,49.57,30617.0,1.61,0.17,0.07,0.46,0.29,0.08,0.26,0.37,0.22,3.9811758641164627,0.12287083957443813,UK Brent Crude Oil,19.02,2.9454910571172443,0.2530389194676284
1997-05-01,53.58,53.54,49.57,30617.0,1.61,0.17,0.07,0.46,0.29,0.08,0.26,0.37,0.22,3.9811758641164627,0.12287083957443813,WTI Crude Oil,20.82,3.035914063186823,0.28765029497888006
1997-06-01,39.05,36.69,38.64,29288.0,1.17,0.15,0.01,0.27,0.14,0.04,0.18,0.21,0.15,3.664842876285695,0.0,WTI Crude Oil,19.26,2.9580304063699794,0.2578386285739502
1997-06-01,39.05,36.69,38.64,29288.0,1.17,0.15,0.01,0.27,0.14,0.04,0.18,0.21,0.15,3.664842876285695,0.0,UK Brent Crude Oil,17.58,2.866761892257031,0.222903616439024
1997-07-01,47.7,47.43,43.43,29427.0,1.43,0.12,0.04,0.28,0.14,0.09,0.17,0.22,0.18,3.8649313978942956,0.07771887721178614,UK Brent Crude Oil,18.46,2.9156062290747062,0.2415998504692636
1997-07-01,47.7,47.43,43.43,29427.0,1.43,0.12,0.04,0.28,0.14,0.09,0.17,0.22,0.18,3.8649313978942956,0.07771887721178614,WTI Crude Oil,19.66,2.9785861147190205,0.26570677376723184
1997-08-01,48.58,46.31,49.43,28823.0,1.46,0.06,0.01,0.52,0.14,0.04,0.23,0.25,0.38,3.8832119235740263,0.08481944409712226,WTI Crude Oil,19.95,2.9932291433358724,0.27131171198052106
1997-08-01,48.58,46.31,49.43,28823.0,1.46,0.06,0.01,0.52,0.14,0.04,0.23,0.25,0.38,3.8832119235740263,0.08481944409712226,UK Brent Crude Oil,18.6,2.9231615807191558,0.24449182591060623
1997-09-01,42.69,41.64,41.09,30459.0,1.28,0.07,0.12,0.36,0.21,0.05,0.13,0.18,0.27,3.7539647007698704,0.03461691894313174,WTI Crude Oil,19.8,2.9856819377004897,0.2684228546016162
1997-09-01,42.69,41.64,41.09,30459.0,1.28,0.07,0.12,0.36,0.21,0.05,0.13,0.18,0.27,3.7539647007698704,0.03461691894313174,UK Brent Crude Oil,18.46,2.9156062290747062,0.2415998504692636
1997-10-01,49.75,58.69,34.46,32840.0,1.49,0.18,0.03,0.58,0.38,0.06,0.12,0.16,0.16,3.907010463604602,0.09406333173038756,UK Brent Crude Oil,19.87,2.9892110565637253,0.26977370173122056
1997-10-01,49.75,58.69,34.46,32840.0,1.49,0.18,0.03,0.58,0.38,0.06,0.12,0.16,0.16,3.907010463604602,0.09406333173038756,WTI Crude Oil,21.33,3.0601145324832593,0.2969135518288343
